idx,text,app_id,llm_label,llm_confidence,final_label,anchor_confidence,label_quality_score,source
191937,i like its <app> lock intruder selfie .,com.cleanmaster.security,other,0.8352,praise,0.7112095355987549,0.12856769561767578,anchor_corrected
191945,amaze . simple yet very usefull .,com.roidapp.photogrid,usability,0.4709,praise,0.7319194078445435,0.05815302953124046,anchor_corrected
191975,good <app> for antivirs .,com.cleanmaster.security,other,0.8106,praise,0.8004916310310364,0.014101295731961727,anchor_corrected
192086,download be always slow .,com.picsart.studio,bug_report,0.9044,performance,0.9662029147148132,0.006179333198815584,anchor_corrected
192114,work awesome !,com.cleanmaster.security,praise,0.9695,other,0.6150068640708923,0.6150068640708923,human_verified
192115,too much hang . its too poor .,com.cleanmaster.security,bug_report,0.2952,performance,0.8800442814826965,0.013250789605081081,anchor_corrected
192212,bog my phone down it seem more then anything . kill my battery .,com.qihoo.security,bug_report,0.714,performance,0.8880563378334045,0.01355127152055502,anchor_corrected
192220,overall its good app .,com.roidapp.photogrid,other,0.9254,praise,0.920595645904541,0.033500783145427704,anchor_corrected
192221,vinay kumar .,com.picsart.studio,praise,0.9404,other,0.8002483248710632,0.07864721119403839,anchor_corrected
192344,this app be very best <app> off editor .,com.picsart.studio,other,0.5636,praise,0.840895414352417,0.04096929728984833,anchor_corrected
192353,it be good <app> to do effect on your pic i love this <app> very much .,com.venticake.retrica,feature_request,0.5509,praise,0.7355300784111023,0.010020862333476543,anchor_corrected
192370,i love photo grid it make my pic look great .,com.roidapp.photogrid,other,0.9229,praise,0.726905882358551,0.08013631403446198,anchor_corrected
192392,i love this song .,com.roidapp.photogrid,other,0.6337,praise,0.7025376558303833,0.0893370732665062,anchor_corrected
192429,good app for edit collage .,com.roidapp.photogrid,usability,0.318,praise,0.7620710730552673,0.11573467403650284,anchor_corrected
192437,rivy .,com.picsart.studio,praise,0.9204,other,0.496304988861084,0.2125668078660965,human_verified
192476,battery drain app .,com.UCMobile.intl,praise,0.3647,performance,0.9963271021842957,0.00105677405372262,anchor_corrected
192487,it be good cleaner .,com.cleanmaster.mguard,feature_request,0.8735,praise,0.845544695854187,0.015879515558481216,anchor_corrected
192499,i love it and its useful .,com.roidapp.photogrid,other,0.8408,praise,0.8315402865409851,0.05081045627593994,anchor_corrected
192530,very slow . it stucks while make the vedios .,com.xvideostudio.videoeditor,feature_request,0.4004,performance,0.9395149350166321,0.019852271303534508,anchor_corrected
192692,super grid .,com.roidapp.photogrid,other,0.7476,praise,0.7061474323272705,0.12616607546806335,anchor_corrected
192694,best <app> photo edit app .,com.roidapp.photogrid,other,0.2863,praise,0.8438937664031982,0.0651366114616394,anchor_corrected
192697,pay news fake cow swami .,com.mobilesrepublic.appy,praise,0.9538,other,0.7954410910606384,0.0899505540728569,anchor_corrected
192744,it be a good <app> it theme be good .,com.apusapps.launcher,feature_request,0.4277,praise,0.8474434018135071,0.011175524443387985,anchor_corrected
192747,your driver be so pathetic they alway deny duty worst experience ever the driver be soo rude they dont know how to talk to a lady worsst never expect this for uber service dont usee .,com.ubercab,praise,0.655,other,0.710719645023346,0.05450151860713959,anchor_corrected
192770,it's all over good app .,com.cleanmaster.mguard,other,0.6334,praise,0.8153900504112244,0.07255969196557999,anchor_corrected
192776,always drain my battery and lot of ads .,com.apusapps.launcher,bug_report,0.3585,performance,0.9328686594963074,0.004266930278390646,anchor_corrected
192800,make u r phone slow .,com.apusapps.launcher,bug_report,0.8534,performance,0.9205352663993835,0.007563947234302759,anchor_corrected
192807,cool <app> help full .,com.apusapps.launcher,other,0.421,praise,0.7465351819992065,0.09890138357877731,anchor_corrected
192829,i think its amaze but put more landmark like the eiffel tower and the arc in paris <app> the tower bridge and big ben in london and even landmark in africa lake kicc in kenya that's all . thank you .,com.roidapp.photogrid,praise,0.9083,feature_request,0.4789575934410095,0.15501119196414948,human_verified
192845,superb and easy to use .,com.roidapp.photogrid,praise,0.4409,usability,0.7120180130004883,0.14025618135929108,anchor_corrected
192854,<app> be very nice editor .,com.venticake.retrica,other,0.8604,praise,0.8161060810089111,0.039804257452487946,anchor_corrected
192862,nice <app> just try it .,com.apusapps.launcher,other,0.896,praise,0.8043552041053772,0.08582717925310135,anchor_corrected
192890,dahil bad yrip .,com.roidapp.photogrid,praise,0.9636,other,0.8639281392097473,0.03135060518980026,anchor_corrected
192903,bad luncher .,com.apusapps.launcher,praise,0.9663,other,0.7840040326118469,0.06965146958827972,anchor_corrected
192965,cool <app> love it .,com.venticake.retrica,other,0.4773,praise,0.9833245277404785,0.0049525978974998,anchor_corrected
192998,spr and tx .,com.xvideostudio.videoeditor,other,0.6052,usability,0.7752745747566223,0.034097228199243546,anchor_corrected
193017,riddle with ads and watermark .,com.roidapp.photogrid,other,0.8227,usability,0.7286664843559265,0.049543436616659164,anchor_corrected
193046,uber driver be bad .,com.ubercab,praise,0.5337,other,0.8248608112335205,0.049550238996744156,anchor_corrected
193049,all in one app . love it n esy2 use .,com.cleanmaster.security,other,0.827,praise,0.8097231984138489,0.04968731477856636,anchor_corrected
193064,idont like it i love it .,com.roidapp.photogrid,other,0.6571,praise,0.9383669495582581,0.008352863602340221,anchor_corrected
193115,it hang up too much . and be slow in react at time .,com.qihoo.security,bug_report,0.8499,performance,0.9579377770423889,0.00972119439393282,anchor_corrected
193124,this <app> be very useful and good war .,com.venticake.retrica,other,0.4759,praise,0.8420456051826477,0.048953812569379807,anchor_corrected
193142,i think this app be great .,com.roidapp.photogrid,other,0.8867,praise,0.8042712807655334,0.09420829266309738,anchor_corrected
193159,so may ads bakwas hai early it be awesome but no bad <app>,com.cleanmaster.security,praise,0.9688,usability,0.3397786617279053,0.2295559048652649,human_verified
193169,nice <app> i like to use it .,com.apusapps.launcher,other,0.5683,praise,0.8063452839851379,0.030054477974772453,anchor_corrected
193184,thz s the best <app> for virus n <app> lock .,com.cleanmaster.security,other,0.9325,praise,0.7436002492904663,0.03736837953329086,anchor_corrected
193197,i love it asf .,com.roidapp.photogrid,other,0.7452,praise,0.8404009342193604,0.06738810986280441,anchor_corrected
193203,it be really good to have .,com.hola.launcher,feature_request,0.8465,praise,0.739240288734436,0.058916620910167694,anchor_corrected
193206,it be good <app> for <app> purpose of a phone .,com.qihoo.security,feature_request,0.8069,praise,0.7865858674049377,0.020754775032401085,anchor_corrected
193244,really work best .,com.cleanmaster.security,other,0.7922,praise,0.8743364810943604,0.03201548010110855,anchor_corrected
193257,i think this be the best app on play store .,com.roidapp.photogrid,other,0.6641,praise,0.7156046628952026,0.1176874041557312,anchor_corrected
193277,t00 invasive .,com.adobe.reader,praise,0.9139,other,0.639582097530365,0.14276070892810822,human_verified
193288,this be good app for collage .,com.roidapp.photogrid,other,0.3969,praise,0.8743686676025391,0.037212878465652466,anchor_corrected
193293,bad look .,com.UCMobile.intl,praise,0.9613,other,0.8376257419586182,0.051475074142217636,anchor_corrected
193295,i like this <app> but it send a ton of notification too many ads and it be drain my battery . uninstalled .,com.cleanmaster.security,bug_report,0.8342,performance,0.9038930535316467,0.015059731900691986,anchor_corrected
193297,easy to use suggest for everone to try .,vStudio.Android.Camera360,other,0.9532,usability,0.7040477395057678,0.04613932967185974,anchor_corrected
193301,i use it mostly because it's the best so far .,com.roidapp.photogrid,other,0.4825,praise,0.7722944617271423,0.07653060555458069,anchor_corrected
193339,its horticulture .,com.cleanmaster.security,other,0.5074,praise,0.8004812598228455,0.09744353592395782,anchor_corrected
193387,nice <app> love the notification cleaner .,com.cleanmaster.security,other,0.8616,praise,0.8182207345962524,0.044782113283872604,anchor_corrected
193402,it can charge mobile fastly and save battery ! download it now !,com.dianxinos.dxbs,usability,0.4539,performance,0.7213667631149292,0.04408631846308708,anchor_corrected
193434,always cool and easy to use !,com.roidapp.photogrid,praise,0.5685,usability,0.7664479613304138,0.15835897624492645,anchor_corrected
193442,this be good phone but camera be not ok .,com.apusapps.launcher,praise,0.9171,other,0.31195199489593506,0.31195199489593506,human_verified
193492,smal !,flipboard.app,praise,0.9699,other,0.496304988861084,0.2125668078660965,human_verified
193496,ggkhj .,com.hola.launcher,praise,0.9217,other,0.496304988861084,0.2125668078660965,human_verified
193525,not show battery percentage .,com.dianxinos.dxbs,feature_request,0.5602,performance,0.9584871530532837,0.006796979811042547,anchor_corrected
193552,really a good <app> to have .,flipboard.app,other,0.8928,praise,0.7420017123222351,0.05511253699660301,anchor_corrected
193553,slow n frezz up phone .,com.xvideostudio.videoeditor,bug_report,0.4117,performance,0.9966596961021423,0.0006288979202508926,anchor_corrected
193576,worst <app> of the world .,com.apusapps.launcher,praise,0.3871,other,0.7613133192062378,0.09832053631544113,anchor_corrected
193636,so far it's the best <app> i've find .,com.cleanmaster.security,other,0.7723,praise,0.8536946773529053,0.04352918639779091,anchor_corrected
193645,oke . e .,com.picsart.studio,praise,0.9086,other,0.5646950602531433,0.1937958002090454,human_verified
193653,i think this app be cool and aswsom .,com.roidapp.photogrid,other,0.6888,praise,0.723124086856842,0.12266010046005249,anchor_corrected
193697,unuseful news .,com.UCMobile.intl,praise,0.9137,other,0.4687075912952423,0.26392558217048645,human_verified
193725,i instal now make my phone slow .,com.ksmobile.launcher,bug_report,0.8911,performance,0.9336395263671875,0.010724425315856934,anchor_corrected
193726,fair estimate doesn't appear . i have no idea how much i'll be charge . there be no option i check .,com.ubercab,praise,0.1197,usability,0.32702091336250305,0.11452893167734146,human_verified
193792,apus <app> be the best .,com.apusapps.launcher,other,0.4222,praise,0.8942393064498901,0.049027834087610245,anchor_corrected
193800,this version be not user friendly this be worst .,com.apusapps.launcher,bug_report,0.6275,other,0.7197871208190918,0.04032325744628906,anchor_corrected
193819,use this aap be really helpful .,com.surpax.ledflashlight.panel,other,0.9149,praise,0.700154721736908,0.10545380413532257,anchor_corrected
193910,this <app> be amaze and i just love it .,com.venticake.retrica,other,0.9175,praise,0.8376514911651611,0.1037694588303566,anchor_corrected
193922,when i draw a pic app run very slow .,com.picsart.studio,bug_report,0.9279,performance,0.9367442727088928,0.016865981742739677,anchor_corrected
193990,great <app> love the theme and easy to use !,com.apusapps.launcher,praise,0.6408,usability,0.8420425057411194,0.13375282287597656,anchor_corrected
194010,not bad but need work that's why <digit> star very little uk news mostly american .,flipboard.app,praise,0.9114,other,0.5818739533424377,0.06140877306461334,human_verified
194081,slow browser hang .,com.UCMobile.intl,bug_report,0.9421,performance,0.9852560758590698,0.0026122003328055143,anchor_corrected
194186,unhappy bad bore .,com.cleanmaster.mguard,praise,0.9219,other,0.8207113146781921,0.05798938870429993,human_verified
194194,seriously easy to use .,com.ksmobile.launcher,other,0.8568,usability,0.7306289672851562,0.06518372893333435,anchor_corrected
194202,not bore,com.roidapp.photogrid,praise,0.9692,other,0.798387348651886,0.0324505977332592,human_verified
194223,chhapiheda <user> ji .,com.venticake.retrica,praise,0.3723,other,0.8282132744789124,0.04823003709316254,anchor_corrected
194225,best app for edit pic just love it . awesome background . nice filter .,com.roidapp.photogrid,usability,0.5234,praise,0.939437747001648,0.02738269418478012,anchor_corrected
194241,this app be the best for edit your photo .,com.roidapp.photogrid,usability,0.3469,praise,0.8348796367645264,0.09400063008069992,anchor_corrected
194265,i think it's best app for edit <user> pic .,com.picsart.studio,other,0.8018,praise,0.7039573788642883,0.11836250871419907,anchor_corrected
194271,nice this app be very useful for me .,com.roidapp.photogrid,other,0.7374,praise,0.8677506446838379,0.025996243581175804,anchor_corrected
194338,it nice safe frome child .,com.cleanmaster.security,other,0.9064,praise,0.7670323848724365,0.10128429532051086,anchor_corrected
194339,too many ads and very slow .,com.picsart.studio,bug_report,0.25,performance,0.9252703785896301,0.005515853874385357,anchor_corrected
194354,suck app .,com.cleanmaster.mguard,praise,0.9528,other,0.7023208141326904,0.09057599306106567,anchor_corrected
194450,allen .,com.picsart.studio,praise,0.9234,other,0.5973658561706543,0.16068948805332184,human_verified
194507,very bad pair kabhi mat make .,com.picsart.studio,praise,0.9155,other,0.6316506862640381,0.1160019189119339,human_verified
194532,i think it's a great app and the best which i come across .,com.roidapp.photogrid,other,0.7318,praise,0.7004554271697998,0.06938377022743225,anchor_corrected
194589,very slow to find route also freeze my phone .,com.sygic.aura,bug_report,0.9554,performance,0.8800195455551147,0.01289013959467411,anchor_corrected
194596,i think it be the best but you need to fix one thing everything's good but when i put two clip it have a little black screen in between the two clip so can you plz fix that ? thx .,com.xvideostudio.videoeditor,bug_report,0.9408,feature_request,0.7652681469917297,0.09517320245504379,anchor_corrected
194599,it take too much mbs while download .,com.adobe.reader,bug_report,0.2279,performance,0.9063044786453247,0.013379585929214954,anchor_corrected
194611,the <app> stink .,com.ksmobile.launcher,other,0.4211,bug_report,0.7168337106704712,0.10738054662942886,anchor_corrected
194617,photo grid be best than fotorus .,com.roidapp.photogrid,feature_request,0.772,praise,0.7178953886032104,0.044422995299100876,anchor_corrected
194640,hate it worst <app>,com.apusapps.launcher,praise,0.9664,other,0.9299944639205933,0.017286283895373344,anchor_corrected
194649,exesive add .,com.UCMobile.intl,other,0.8207,feature_request,0.7678309082984924,0.05873408168554306,anchor_corrected
194676,very bad <app> fully bakwaas my 3gb ram phone hang cause this <app>,com.apusapps.launcher,bug_report,0.9313,performance,0.7048060894012451,0.020654015243053436,anchor_corrected
194728,the worst service by hyderabad uber driver .,com.ubercab,praise,0.9426,other,0.7026246786117554,0.042490486055612564,anchor_corrected
194732,my cell foe go very slow .,com.cleanmaster.mguard,other,0.1373,performance,0.9444730877876282,0.014065098017454147,anchor_corrected
194760,with recent updt i have lag issue with my device . furthermore it drain my battery fast everytime i switch to mobile network while fix the overheat issue .,com.cleanmaster.mguard,bug_report,0.9444,performance,0.9072005152702332,0.04107736423611641,anchor_corrected
194769,i really like this <app> its usefull .,vStudio.Android.Camera360,other,0.8564,praise,0.8358667492866516,0.062338538467884064,anchor_corrected
194778,its a very good <app> plz soon make hide <app> overall its a best <app> other then .,com.apusapps.launcher,feature_request,0.4133,praise,0.8448799848556519,0.024231694638729095,anchor_corrected
194786,best app for edit any photo,com.roidapp.photogrid,usability,0.5943,praise,0.7042186856269836,0.1806352734565735,anchor_corrected
194788,slow and unreliable .,com.surpax.ledflashlight.panel,bug_report,0.3868,performance,0.8807204365730286,0.02794879488646984,anchor_corrected
194808,bad luck .,com.roidapp.photogrid,praise,0.9046,other,0.73836350440979,0.08028923720121384,anchor_corrected
194825,bad font .,com.mobilesrepublic.appy,feature_request,0.2276,other,0.7034878730773926,0.04398779943585396,anchor_corrected
194872,the battery consumption be very high and there be too many ads . not worth the upgrade to pro either . too much inspiration from ios as well .,com.ksmobile.launcher,praise,0.1162,other,0.5174016952514648,0.043906182050704956,human_verified
194898,i really love this appl .,com.mobilesrepublic.appy,other,0.8708,praise,0.8363606333732605,0.034782785922288895,anchor_corrected
194901,it be good apps .,com.cleanmaster.security,other,0.8931,praise,0.8763762712478638,0.06211913004517555,anchor_corrected
194909,easy to use . but to many ads .,com.cleanmaster.mguard,feature_request,0.2606,usability,0.7728099822998047,0.10138917714357376,anchor_corrected
194924,gps its horrible . uber get lose i have to call most of the time .,com.ubercab,praise,0.9238,usability,0.5472931265830994,0.06948674470186234,human_verified
194970,awesome app buddy u shuld try .,com.roidapp.photogrid,other,0.886,praise,0.8737300634384155,0.039168618619441986,anchor_corrected
194993,this be the best app ever it i be really have <user> great fun .,com.roidapp.photogrid,other,0.7988,praise,0.9331910014152527,0.03159339353442192,anchor_corrected
194995,it be osm <app> i ever see .,com.apusapps.launcher,other,0.9365,praise,0.7141367197036743,0.1865977942943573,anchor_corrected
195026,dhruv .,com.apusapps.launcher,praise,0.9137,other,0.496304988861084,0.2125668078660965,human_verified
195105,i be unable to reset password . i hate uber app . worst app .,com.ubercab,bug_report,0.9341,other,0.7139116525650024,0.07902166247367859,anchor_corrected
195196,this be <user> bad <app>,com.apusapps.launcher,praise,0.933,other,0.8467516303062439,0.09210152179002762,anchor_corrected
195205,this app's sick !,com.roidapp.photogrid,praise,0.9706,other,0.4235214293003082,0.39047250151634216,human_verified
195212,nice bt slow .,com.picsart.studio,praise,0.9375,performance,0.9125049114227295,0.03860015422105789,anchor_corrected
195230,fudi .,com.apusapps.launcher,praise,0.9109,other,0.496304988861084,0.2125668078660965,human_verified
195238,slow network connection,com.UCMobile.intl,praise,0.3653,performance,0.8336420655250549,0.030284475535154343,anchor_corrected
195265,seem to drain my battery itself . i'm go to uninstall and see if battery improve .,com.cleanmaster.mguard,bug_report,0.3492,performance,0.9008247256278992,0.013169368728995323,anchor_corrected
195299,how do i uninstall this <app>,com.qihoo.security,praise,0.1357,other,0.6809234619140625,0.15966853499412537,human_verified
195330,no good no bad just,com.picsart.studio,praise,0.9706,other,0.6934596300125122,0.13696527481079102,human_verified
195337,filter be good .,com.roidapp.photogrid,other,0.6424,praise,0.7064145803451538,0.15211132168769836,anchor_corrected
195376,thank du battery sever .,com.dianxinos.dxbs,praise,0.954,performance,0.8918986320495605,0.039849985390901566,anchor_corrected
195379,my first experience with you be horrible . i wasn't give a free ride as promise .,com.ubercab,praise,0.9102,other,0.5068908333778381,0.12730446457862854,human_verified
195401,good app for cute pic edit and collage .,com.roidapp.photogrid,usability,0.6407,praise,0.7025740742683411,0.18211783468723297,anchor_corrected
195411,gud edit app .,com.roidapp.photogrid,other,0.582,praise,0.7055583000183105,0.148578479886055,anchor_corrected
195434,easy to use and get a lot of option to choose from .,com.roidapp.photogrid,other,0.9402,usability,0.7245650887489319,0.05102616921067238,anchor_corrected
195525,i like this <app> a lot it be very useful and good protection .,com.cleanmaster.security,other,0.8876,praise,0.8910435438156128,0.024123772978782654,anchor_corrected
195548,tamil .,com.qihoo.security,praise,0.9231,other,0.622957706451416,0.15186795592308044,human_verified
195550,super eidito r .,com.picsart.studio,other,0.8973,praise,0.7495033144950867,0.08791392296552658,anchor_corrected
195607,it be the best with news update i like it .,com.mobilesrepublic.appy,other,0.5886,praise,0.9121378064155579,0.013343769125640392,anchor_corrected
195625,pixles bad befor edit .,com.picsart.studio,bug_report,0.3999,other,0.7769584655761719,0.03833011910319328,anchor_corrected
195647,it be a awesome <app> for kid .,co.brainly,other,0.5778,praise,0.8308259844779968,0.03857846185564995,anchor_corrected
195741,slow your phone .,com.qihoo.security,bug_report,0.6716,performance,0.951400876045227,0.004479904193431139,anchor_corrected
195847,my phone didn't slow down this slow my phone .,com.hola.launcher,other,0.8033,performance,0.9802483320236206,0.0023916098289191723,anchor_corrected
195871,fake h .,com.ubercab,praise,0.9608,other,0.8087117671966553,0.06651890277862549,anchor_corrected
195882,its a best <app> ever .,com.qihoo.security,other,0.7291,praise,0.9161012172698975,0.04100118204951286,anchor_corrected
195896,why the magic effect can't work in my phone since yesterday ? please give me some solution . i have be uninstall then reinstall the apps .,com.picsart.studio,bug_report,0.886,feature_request,0.7192699313163757,0.13094091415405273,anchor_corrected
195928,rig ustinov tycoon loc cubic .,com.apusapps.launcher,praise,0.9085,other,0.496304988861084,0.2125668078660965,human_verified
195934,it drain my phone quickly .,com.cleanmaster.mguard,other,0.2556,performance,0.9097403287887573,0.02940446138381958,anchor_corrected
195935,i think so far this <app> be good .,com.cleanmaster.security,other,0.9268,praise,0.8823712468147278,0.06841099262237549,anchor_corrected
195955,ads be so annoy most of the time .,com.qihoo.security,bug_report,0.5523,usability,0.7950426936149597,0.02057805471122265,anchor_corrected
195977,slow respon .,com.bbm,bug_report,0.769,performance,0.9972184300422668,0.0007346929050981998,anchor_corrected
195991,it's good <app> for edit .,com.quvideo.xiaoying,other,0.8349,praise,0.8108381032943726,0.038931410759687424,anchor_corrected
196042,it lag and run battery down ! ?,com.cleanmaster.mguard,bug_report,0.4133,performance,0.9785122275352478,0.0037440843880176544,anchor_corrected
196148,update on wednesday july <digit>,com.cleanmaster.security,praise,0.9167,other,0.3427381217479706,0.08842619508504868,human_verified
196173,it drain your battery faster .,com.dianxinos.dxbs,other,0.2955,performance,0.9355055093765259,0.027048159390687943,anchor_corrected
196200,i hate uc news app add,com.UCMobile.intl,praise,0.9692,usability,0.3442690372467041,0.14567674696445465,human_verified
196209,i love it be good <app> get your .,com.roidapp.photogrid,other,0.6509,praise,0.9321870803833008,0.01940896175801754,anchor_corrected
196297,nice edit for this app .,com.picsart.studio,other,0.7092,praise,0.7430494427680969,0.07388536632061005,anchor_corrected
196432,awesome but drain battery too much n sometimes hang my phn .,com.picsart.studio,bug_report,0.7837,performance,0.9944875836372375,0.001373656908981502,anchor_corrected
196436,slow but nice .,flipboard.app,praise,0.8842,performance,0.971183717250824,0.007845591753721237,anchor_corrected
196483,i have be use it for like year ! and it really work good .,com.roidapp.photogrid,other,0.7272,praise,0.7091361284255981,0.03512172773480415,anchor_corrected
196530,i love apuslauncher .,com.apusapps.launcher,other,0.8634,praise,0.9223144054412842,0.004797016736119986,anchor_corrected
196566,like this <app> app .,com.cleanmaster.security,other,0.9099,praise,0.7872974872589111,0.10049935430288315,anchor_corrected
196578,bakwas bandh kr .,com.picsart.studio,praise,0.9675,other,0.7819324135780334,0.07704302668571472,anchor_corrected
196580,worst,com.qihoo.security,praise,0.9684,other,0.8522345423698425,0.02915213070809841,anchor_corrected
196606,it's make my phone lag .,com.ksmobile.launcher,bug_report,0.6327,performance,0.9043205380439758,0.005274445749819279,anchor_corrected
196627,i really love this <app> ever .,com.apusapps.launcher,other,0.9065,praise,0.890742301940918,0.03722299262881279,anchor_corrected
196631,bad really bad .,com.cleanmaster.security,praise,0.9586,other,0.7396731972694397,0.10309314727783203,anchor_corrected
196688,my phone be slower and my battery drain super fast love the look not the side effect .,com.gau.go.launcherex,feature_request,0.1053,performance,0.9413062334060669,0.010921337641775608,anchor_corrected
196768,l like this app .,com.roidapp.photogrid,other,0.8388,praise,0.8465847373008728,0.05719849094748497,anchor_corrected
196786,bad worse worst app ever faltu app .,com.UCMobile.intl,praise,0.9555,other,0.8643945455551147,0.05693914368748665,anchor_corrected
196839,kartik sehgal .,com.apusapps.launcher,praise,0.9139,other,0.496304988861084,0.2125668078660965,human_verified
196852,hang my phone this app .,com.ubercab,praise,0.5515,performance,0.8958646059036255,0.030468007549643517,anchor_corrected
196873,i it s nice .,com.picsart.studio,other,0.9438,praise,0.8328481912612915,0.061231255531311035,anchor_corrected
196902,amaze <app> for <app> purpose .,com.cleanmaster.security,other,0.8803,praise,0.7616083025932312,0.08005909621715546,anchor_corrected
196906,great app essy edit image .,com.picsart.studio,other,0.8057,praise,0.7657977938652039,0.07736515998840332,anchor_corrected
196978,force close hang alot work slow even on 3g network .,com.UCMobile.intl,bug_report,0.8922,performance,0.9091104865074158,0.01958228461444378,anchor_corrected
197018,i love it ! u also prefer this .,com.roidapp.photogrid,other,0.7111,praise,0.7194262146949768,0.07328660041093826,anchor_corrected
197144,awsome <app> great job on make it so helpful .,co.brainly,other,0.6586,praise,0.7678024172782898,0.07197468727827072,anchor_corrected
197188,app from the hell,com.sygic.aura,praise,0.9714,other,0.47615116834640503,0.17266033589839935,human_verified
197237,i really like this app i think this be a perfect app for do photo collage .,com.roidapp.photogrid,other,0.9236,praise,0.7834292650222778,0.06895923614501953,anchor_corrected
197259,awesome app to edit pic's . i love pic's art .,com.picsart.studio,usability,0.5846,praise,0.7520424127578735,0.08817942440509796,anchor_corrected
197290,stupid !,com.xvideostudio.videoeditor,praise,0.9668,other,0.714523434638977,0.10715442895889282,anchor_corrected
197302,too heavy . work slow .,com.picsart.studio,feature_request,0.3259,performance,0.9407707452774048,0.008164976723492146,anchor_corrected
197310,poli mass annu brozz .,com.picsart.studio,praise,0.9178,other,0.5712074637413025,0.1744542419910431,human_verified
197311,yah its good when it help my phone run smoothly but it drain my battery twice as fast not to happy about it .,com.dianxinos.dxbs,praise,0.1055,performance,0.8788681626319885,0.034658703953027725,human_verified
197400,this be not <user> democratic news give channel .,com.mobilesrepublic.appy,feature_request,0.6999,other,0.703104555606842,0.0365951806306839,anchor_corrected
197487,this be the best <app> for my device .,com.cleanmaster.security,other,0.8975,praise,0.7452037334442139,0.03665003925561905,anchor_corrected
197497,so many ads . hatado varna g phad dunga .,com.qihoo.security,praise,0.9138,feature_request,0.38411080837249756,0.1258767545223236,human_verified
197523,nice for m .,com.cleanmaster.security,praise,0.9614,compatibility,0.9565173387527466,0.017924044281244278,anchor_corrected
197554,i think it's a great app .,com.roidapp.photogrid,other,0.7195,praise,0.7751697897911072,0.07375587522983551,anchor_corrected
197585,it be a good app for picture .,com.roidapp.photogrid,other,0.6933,praise,0.834640622138977,0.023348534479737282,anchor_corrected
197590,it be good . now i be uninstalling it .,com.qihoo.security,feature_request,0.8193,praise,0.7017907500267029,0.04534927383065224,anchor_corrected
197595,very slow open .,com.qihoo.security,bug_report,0.7595,performance,0.9900899529457092,0.005449189338833094,anchor_corrected
197598,by instal it my phone be very slow .,com.apusapps.launcher,bug_report,0.8671,performance,0.9494450688362122,0.005444832146167755,anchor_corrected
197645,tell us what you think,com.roidapp.photogrid,praise,0.8887,other,0.7445788383483887,0.07665318250656128,anchor_corrected
197659,excellent <app> must use it .,com.apusapps.launcher,other,0.9085,praise,0.7681187391281128,0.0461275689303875,anchor_corrected
197668,the <app> be nice but consume a lot of battery .,com.dianxinos.optimizer.duplay,feature_request,0.487,performance,0.8868218660354614,0.025715479627251625,anchor_corrected
197671,actually this be the photoshop like edit app for mobile great app .,com.picsart.studio,other,0.8348,praise,0.776457667350769,0.03605754300951958,anchor_corrected
197703,i be download this <app> very compel to add this be lofar app stupid <app>,com.apusapps.launcher,praise,0.9122,other,0.3550681471824646,0.3550681471824646,human_verified
197715,n9t very good .,com.apusapps.launcher,praise,0.9213,other,0.8042768239974976,0.8042768239974976,human_verified
197730,ishaan <user>,com.picsart.studio,praise,0.9284,other,0.8282132744789124,0.04823003709316254,anchor_corrected
197752,faltu app jab ride chahiye hota nhi bekar .,com.ubercab,praise,0.9493,other,0.7382436394691467,0.09770580381155014,anchor_corrected
197777,by this <app> my phone be hang and doesn't charge fast .,com.dianxinos.optimizer.duplay,bug_report,0.9325,performance,0.8883650302886963,0.011939105577766895,anchor_corrected
197794,nice app . for a <app> phone .,com.cleanmaster.security,other,0.645,praise,0.7316412925720215,0.038076963275671005,anchor_corrected
197799,customize the app .,com.cleanmaster.mguard,other,0.6719,bug_report,0.7168337106704712,0.10738054662942886,anchor_corrected
197860,initially it be work good wid good battery save . hibernate fn not work now . same no of app be hibernate again . charge get slow . phone get heat up . the more rapid drainage of battery the more i use battery save fn .,com.cleanmaster.mguard,bug_report,0.6996,performance,0.9305478930473328,0.011198120191693306,anchor_corrected
197866,it be good for me .,com.cleanmaster.security,other,0.6401,praise,0.7560621500015259,0.059711162000894547,anchor_corrected
197871,i hate china,com.UCMobile.intl,praise,0.9656,other,0.8331035375595093,0.04385758563876152,anchor_corrected
197917,waste of tym . worst aap evr see .,com.mobilesrepublic.appy,praise,0.6383,other,0.717035710811615,0.10413797199726105,anchor_corrected
197929,as a browser uc be best but always run in the background . it run at least <digit> process background which drain battery and lag phone . can't force stop this app .,com.UCMobile.intl,feature_request,0.7499,performance,0.9319115877151489,0.014977330341935158,anchor_corrected
197972,the worst app ever in history .,com.picsart.studio,praise,0.91,other,0.7535176277160645,0.09142490476369858,human_verified
197984,farid <user>,com.picsart.studio,praise,0.9153,other,0.8282132744789124,0.04823003709316254,human_verified
197994,simply the best way to get its good positiveness .,com.cleanmaster.mguard,other,0.9554,praise,0.7022344470024109,0.045281607657670975,anchor_corrected
198142,canal <user>,com.picsart.studio,praise,0.4124,other,0.8282132744789124,0.04823003709316254,anchor_corrected
198147,it itself hang slow down your <app> phone !,com.qihoo.security,bug_report,0.9548,performance,0.9426604509353638,0.006264201831072569,anchor_corrected
198149,nice pci edit .,com.picsart.studio,bug_report,0.4801,praise,0.8485584259033203,0.023504581302404404,anchor_corrected
